1.000000000000000000e+00,1.482373595237731934e+00,-9.827885627746582031e-01,2.538534067571163177e-02,2.870188057422637939e-01,6.237891968339681625e-03,1.426782369613647461e+00,-3.891858160495758057e-01,-1.489551067352294922e+00,2.173076152801513672e+00,1.082140564918518066e+00,-1.271896660327911377e-01,1.469293981790542603e-01,0.000000000000000000e+00,6.612143516540527344e-01,5.363093614578247070e-01,1.597543120384216309e+00,0.000000000000000000e+00,9.283548593521118164e-01,5.683575868606567383e-01,8.804839849472045898e-01,3.101961374282836914e+00,8.894181847572326660e-01,6.854759454727172852e-01,9.876168370246887207e-01,1.592404842376708984e+00,1.236291289329528809e+00,1.194115996360778809e+00,1.031728863716125488e+00
0.000000000000000000e+00,9.077250957489013672e-01,-1.007137894630432129e+00,-6.533154845237731934e-01,6.462660431861877441e-01,6.357654333114624023e-01,9.771741628646850586e-01,2.968146279454231262e-02,-6.080942153930664062e-01,2.173076152801513672e+00,9.224948883056640625e-01,-6.731016635894775391e-01,1.046308517456054688e+00,2.214872121810913086e+00,1.399877667427062988e+00,5.663475990295410156e-01,1.143214941024780273e+00,0.000000000000000000e+00,7.531017661094665527e-01,5.758529901504516602e-01,-1.345928549766540527e+00,0.000000000000000000e+00,8.869825005531311035e-01,9.518873691558837891e-01,9.881486892700195312e-01,9.590002894401550293e-01,1.485098004341125488e+00,9.782870411872863770e-01,9.328257441520690918e-01
1.000000000000000000e+00,5.237720608711242676e-01,-1.549151837825775146e-01,-5.101584792137145996e-01,1.164246439933776855e+00,9.816782474517822266e-01,1.761881589889526367e+00,1.824968457221984863e+00,-4.024181663990020752e-01,0.000000000000000000e+00,1.751317739486694336e+00,2.003020141273736954e-03,1.282111167907714844e+00,1.107436060905456543e+00,1.087798595428466797e+00,-3.539138436317443848e-01,-1.390366554260253906e+00,0.000000000000000000e+00,6.372399330139160156e-01,-1.326315402984619141e+00,-8.786926865577697754e-01,0.000000000000000000e+00,9.592163562774658203e-01,1.150564789772033691e+00,1.054317474365234375e+00,5.117056965827941895e-01,4.201959967613220215e-01,6.969982385635375977e-01,6.558096408843994141e-01
1.000000000000000000e+00,9.465230703353881836e-01,-3.536048233509063721e-01,-1.380183696746826172e+00,7.759123444557189941e-01,-1.251137256622314453e+00,4.453942775726318359e-01,-1.288314461708068848e+00,7.469044327735900879e-01,0.000000000000000000e+00,1.080252051353454590e+00,-6.585310101509094238e-01,1.768901944160461426e-01,2.214872121810913086e+00,8.178685903549194336e-01,3.014652132987976074e-01,-1.159041881561279297e+00,0.000000000000000000e+00,1.624499320983886719e+00,6.533234566450119019e-02,-5.967973470687866211e-01,0.000000000000000000e+00,6.380742192268371582e-01,1.031536340713500977e+00,9.960166811943054199e-01,6.241731643676757812e-01,9.950771331787109375e-01,8.395060896873474121e-01,7.432549595832824707e-01
1.000000000000000000e+00,1.257455468177795410e+00,4.995918273925781250e-01,1.398667097091674805e+00,2.279070615768432617e-01,-3.570570051670074463e-01,2.600362300872802734e+00,-2.396610826253890991e-01,-1.642558693885803223e+00,2.173076152801513672e+00,3.190016746520996094e+00,2.187593698501586914e+00,7.313701510429382324e-02,0.000000000000000000e+00,2.101485013961791992e+00,-1.820324540138244629e+00,-7.841531932353973389e-02,0.000000000000000000e+00,7.594303488731384277e-01,6.816216111183166504e-01,9.237671494483947754e-01,0.000000000000000000e+00,9.527782201766967773e-01,6.539992690086364746e-01,9.875850081443786621e-01,1.399374365806579590e+00,6.764169931411743164e-01,9.565801024436950684e-01,1.020190834999084473e+00
0.000000000000000000e+00,9.130323529243469238e-01,7.684071660041809082e-01,-1.236474752426147461e+00,1.449573040008544922e+00,1.516725778579711914e+00,1.006763339042663574e+00,1.525918960571289062e+00,6.271593570709228516e-01,0.000000000000000000e+00,7.599534988403320312e-01,-3.748899698257446289e-01,-1.246353745460510254e+00,2.214872121810913086e+00,6.821132898330688477e-01,8.794731497764587402e-01,-4.578542411327362061e-01,0.000000000000000000e+00,1.230909943580627441e+00,2.177390009164810181e-01,6.912589669227600098e-01,3.101961374282836914e+00,1.310348510742187500e+00,9.723338484764099121e-01,9.859219193458557129e-01,8.741293549537658691e-01,9.064055085182189941e-01,9.957852363586425781e-01,9.272473454475402832e-01
1.000000000000000000e+00,1.979243397712707520e+00,6.641924977302551270e-01,1.573448419570922852e+00,1.851571917533874512e+00,1.147169828414916992e+00,1.291661739349365234e+00,5.198452472686767578e-01,-5.166195034980773926e-01,0.000000000000000000e+00,5.716019272804260254e-01,8.733251690864562988e-01,6.951012611389160156e-01,1.107436060905456543e+00,1.358255386352539062e+00,8.284992575645446777e-01,6.007632240653038025e-03,1.274112224578857422e+00,9.843384623527526855e-01,3.076838850975036621e-01,-1.059039115905761719e+00,0.000000000000000000e+00,8.653383255004882812e-01,7.774296998977661133e-01,9.931266307830810547e-01,1.300435900688171387e+00,5.448356270790100098e-01,8.550412058830261230e-01,8.295388817787170410e-01
1.000000000000000000e+00,5.418899059295654297e-01,5.171232819557189941e-01,-2.049847543239593506e-01,7.802948951721191406e-01,-1.567912340164184570e+00,1.249064445495605469e+00,1.370452761650085449e+00,7.031087875366210938e-01,2.173076152801513672e+00,7.556728124618530273e-01,-4.011170268058776855e-01,-6.055252552032470703e-01,0.000000000000000000e+00,6.629705429077148438e-01,5.162838697433471680e-01,-1.338221311569213867e+00,2.548224449157714844e+00,4.279097616672515869e-01,3.901334106922149658e-01,-1.590089917182922363e+00,0.000000000000000000e+00,6.658360958099365234e-01,5.371791720390319824e-01,9.869867563247680664e-01,9.995377063751220703e-01,1.191888213157653809e+00,9.591172337532043457e-01,8.175726532936096191e-01
1.000000000000000000e+00,3.164227306842803955e-01,-1.432762145996093750e+00,1.463585853576660156e+00,2.319855213165283203e+00,-1.464980959892272949e+00,6.019510030746459961e-01,-5.151739344000816345e-02,-7.511230707168579102e-01,0.000000000000000000e+00,5.800374150276184082e-01,-1.266610980033874512e+00,8.976141214370727539e-01,0.000000000000000000e+00,8.510609865188598633e-01,3.196701705455780029e-01,8.680663108825683594e-01,0.000000000000000000e+00,2.094518661499023438e+00,7.374207377433776855e-01,-1.129112541675567627e-01,3.101961374282836914e+00,9.974199533462524414e-01,8.362036347389221191e-01,9.888880252838134766e-01,1.459322452545166016e+00,3.588463962078094482e-01,9.956484436988830566e-01,9.513420462608337402e-01
1.000000000000000000e+00,6.317474246025085449e-01,1.434601902961730957e+00,7.578022480010986328e-01,9.183403253555297852e-01,-1.386664032936096191e+00,9.364089965820312500e-01,7.515590786933898926e-01,-1.510062932968139648e+00,0.000000000000000000e+00,7.632269859313964844e-01,1.262845993041992188e+00,2.501277327537536621e-01,1.107436060905456543e+00,8.949663043022155762e-01,1.022382140159606934e+00,-1.079714775085449219e+00,0.000000000000000000e+00,4.670983254909515381e-01,-4.210363924503326416e-01,-2.244491428136825562e-01,3.101961374282836914e+00,6.924645304679870605e-01,1.128860473632812500e+00,9.874253273010253906e-01,7.316309213638305664e-01,5.988334417343139648e-01,7.417118549346923828e-01,6.832791566848754883e-01
1.000000000000000000e+00,3.527134180068969727e+00,7.007159292697906494e-02,-3.387063443660736084e-01,1.012051939964294434e+00,-2.544630765914916992e-01,2.953783035278320312e+00,-1.135819077491760254e+00,1.465374827384948730e+00,0.000000000000000000e+00,7.887854576110839844e-01,9.510350227355957031e-01,-1.158135890960693359e+00,2.214872121810913086e+00,5.247565507888793945e-01,7.638715505599975586e-01,6.894415020942687988e-01,0.000000000000000000e+00,1.175413131713867188e+00,-2.959160367026925087e-03,3.078147768974304199e-01,3.101961374282836914e+00,2.979368925094604492e+00,2.076585054397583008e+00,9.861344099044799805e-01,1.243797183036804199e+00,9.523412585258483887e-01,1.714276194572448730e+00,1.819736003875732422e+00
1.000000000000000000e+00,1.061269760131835938e+00,-1.271574944257736206e-02,-4.457945525646209717e-01,4.018768370151519775e-01,1.258465051651000977e+00,5.277491807937622070e-01,-7.644829750061035156e-01,8.949226140975952148e-01,0.000000000000000000e+00,1.034045338630676270e+00,1.234247311949729919e-01,-1.229154109954833984e+00,2.214872121810913086e+00,5.203660130500793457e-01,8.102942109107971191e-01,9.679186344146728516e-01,2.548224449157714844e+00,8.161441683769226074e-01,-1.472059369087219238e+00,1.307978034019470215e-01,0.000000000000000000e+00,8.228300213813781738e-01,8.845484852790832520e-01,9.897785186767578125e-01,7.311033010482788086e-01,7.773129343986511230e-01,8.348422050476074219e-01,7.494003772735595703e-01
1.000000000000000000e+00,5.947795510292053223e-01,-1.517497420310974121e+00,-5.051647424697875977e-01,6.022397875785827637e-01,1.007802367210388184e+00,9.450200796127319336e-01,-5.941634178161621094e-01,-1.467930316925048828e+00,0.000000000000000000e+00,1.090324282646179199e+00,-7.906379103660583496e-01,5.547293424606323242e-01,2.214872121810913086e+00,1.213192224502563477e+00,-1.224111676216125488e+00,-2.964257001876831055e-01,2.548224449157714844e+00,7.879089117050170898e-01,2.443893551826477051e-01,1.447604179382324219e+00,0.000000000000000000e+00,8.882539868354797363e-01,1.222166538238525391e+00,9.839862585067749023e-01,6.928302049636840820e-01,9.095816612243652344e-01,9.638643860816955566e-01,7.948055267333984375e-01
1.000000000000000000e+00,4.540455639362335205e-01,-4.295744001865386963e-01,-1.486162304878234863e+00,9.342521429061889648e-01,-5.032732486724853516e-01,6.783514618873596191e-01,-7.595317959785461426e-01,-2.433447726070880890e-02,0.000000000000000000e+00,5.891025066375732422e-01,-9.363439083099365234e-01,9.614195823669433594e-01,2.214872121810913086e+00,1.121693491935729980e+00,2.978242039680480957e-01,1.243622064590454102e+00,2.548224449157714844e+00,1.068313956260681152e+00,-1.494545578956604004e+00,-1.538483142852783203e+00,0.000000000000000000e+00,1.451495528221130371e+00,9.819728136062622070e-01,9.819903969764709473e-01,1.120776057243347168e+00,6.355140805244445801e-01,8.495416045188903809e-01,8.015629053115844727e-01
1.000000000000000000e+00,1.323704838752746582e+00,1.230068445205688477e+00,-2.588062882423400879e-01,6.513255238533020020e-01,-1.308047533035278320e+00,3.976669311523437500e-01,5.663861036300659180e-01,1.360043644905090332e+00,0.000000000000000000e+00,4.808254539966583252e-01,6.431096196174621582e-01,-1.205296397209167480e+00,2.214872121810913086e+00,9.778596162796020508e-01,9.104215502738952637e-01,1.319325417280197144e-01,0.000000000000000000e+00,1.389124631881713867e+00,1.189643621444702148e+00,1.334402084350585938e+00,3.101961374282836914e+00,8.333767652511596680e-01,7.339042425155639648e-01,1.042235612869262695e+00,6.287120580673217773e-01,6.265742778778076172e-01,6.085792183876037598e-01,5.654900670051574707e-01
1.000000000000000000e+00,1.260932683944702148e+00,-6.818323135375976562e-01,3.832708895206451416e-01,1.666454315185546875e+00,-7.398716211318969727e-01,9.516157507896423340e-01,-1.327923655509948730e+00,1.207590341567993164e+00,0.000000000000000000e+00,7.529029250144958496e-01,-5.225387215614318848e-01,8.931754827499389648e-01,0.000000000000000000e+00,1.249019026756286621e+00,-7.425900101661682129e-01,-1.365403413772583008e+00,2.548224449157714844e+00,1.010383009910583496e+00,3.951303660869598389e-01,-5.435230135917663574e-01,3.101961374282836914e+00,8.966466188430786133e-01,1.085329532623291016e+00,1.701911807060241699e+00,9.802858829498291016e-01,8.291664123535156250e-01,9.254533648490905762e-01,9.716983437538146973e-01
1.000000000000000000e+00,6.478522419929504395e-01,-1.891501545906066895e+00,1.105700254440307617e+00,2.939026951789855957e-01,3.427590727806091309e-01,8.511226773262023926e-01,-1.545013040304183960e-01,-1.726823687553405762e+00,1.086538076400756836e+00,8.897600173950195312e-01,-1.644475221633911133e+00,-5.417170524597167969e-01,0.000000000000000000e+00,6.018543243408203125e-01,-4.458489716053009033e-01,-4.495326578617095947e-01,1.274112224578857422e+00,9.083954691886901855e-01,-1.506205201148986816e+00,2.123698741197586060e-01,0.000000000000000000e+00,7.392171025276184082e-01,6.196953654289245605e-01,9.857032895088195801e-01,8.947028517723083496e-01,8.282182812690734863e-01,8.806564211845397949e-01,7.717470526695251465e-01
0.000000000000000000e+00,4.705163538455963135e-01,3.768717348575592041e-01,-1.827902942895889282e-01,3.269185721874237061e-01,-8.610792756080627441e-01,1.008778691291809082e+00,-8.575645685195922852e-01,-1.479017853736877441e+00,1.086538076400756836e+00,5.208627581596374512e-01,-4.195731580257415771e-01,1.655511617660522461e+00,2.214872121810913086e+00,1.224783182144165039e+00,-5.059253573417663574e-01,5.901438593864440918e-01,0.000000000000000000e+00,1.024744033813476562e+00,-1.561171531677246094e+00,9.639324992895126343e-02,0.000000000000000000e+00,8.214616179466247559e-01,1.137686848640441895e+00,9.928613305091857910e-01,6.633837819099426270e-01,4.053020477294921875e-01,7.270036339759826660e-01,6.602324843406677246e-01
0.000000000000000000e+00,1.055230379104614258e+00,6.661404967308044434e-01,1.384240627288818359e+00,2.693993806838989258e+00,-1.596767067909240723e+00,1.267569065093994141e+00,-8.793495893478393555e-01,-5.881367325782775879e-01,0.000000000000000000e+00,1.640900254249572754e+00,4.954608380794525146e-01,-7.580802193842828274e-04,2.214872121810913086e+00,1.571284174919128418e+00,9.268060326576232910e-01,6.445079445838928223e-01,2.548224449157714844e+00,1.114074587821960449e+00,2.194028615951538086e+00,1.395997405052185059e+00,0.000000000000000000e+00,1.230378866195678711e+00,1.564487099647521973e+00,1.029567718505859375e+00,1.280927896499633789e+00,1.034708023071289062e+00,1.346364974975585938e+00,1.495201110839843750e+00
0.000000000000000000e+00,6.612118482589721680e-01,2.276110887527465820e+00,3.971424102783203125e-01,4.712431430816650391e-01,-1.719700813293457031e+00,6.265017390251159668e-01,-1.896315693855285645e+00,3.582873642444610596e-01,0.000000000000000000e+00,5.379856228828430176e-01,-2.199129581451416016e+00,1.307078480720520020e+00,0.000000000000000000e+00,8.496560454368591309e-01,-8.691145777702331543e-01,-3.274908959865570068e-01,2.548224449157714844e+00,1.667338967323303223e+00,4.984004497528076172e-01,-1.537373304367065430e+00,1.550980687141418457e+00,9.546859264373779297e-01,9.147730469703674316e-01,9.805841445922851562e-01,8.233358263969421387e-01,1.121673107147216797e+00,1.202369809150695801e+00,1.543570399284362793e+00
1.000000000000000000e+00,2.764535427093505859e+00,-3.711362779140472412e-01,-1.654285192489624023e+00,3.101804256439208984e-01,-3.831084072589874268e-01,7.565839886665344238e-01,7.357153892517089844e-01,3.039585649967193604e-01,0.000000000000000000e+00,6.768571734428405762e-01,-2.522597074508666992e+00,7.539132237434387207e-01,0.000000000000000000e+00,1.061806559562683105e+00,2.259145677089691162e-01,1.483822464942932129e+00,0.000000000000000000e+00,2.922589540481567383e+00,-7.291631400585174561e-02,-1.284487992525100708e-01,3.101961374282836914e+00,1.464734554290771484e+00,1.270778417587280273e+00,1.169043779373168945e+00,1.458825469017028809e+00,9.601156711578369141e-01,9.836112260818481445e-01,1.041231513023376465e+00
0.000000000000000000e+00,6.945195198059082031e-01,-1.502887964248657227e+00,-1.400158762931823730e+00,3.786585330963134766e-01,1.419982790946960449e+00,4.205687344074249268e-01,-2.000289916992187500e+00,-1.532792210578918457e+00,0.000000000000000000e+00,3.649942278861999512e-01,-2.096164226531982422e+00,2.828626930713653564e-01,0.000000000000000000e+00,7.597378492355346680e-01,-6.925263404846191406e-01,4.031981229782104492e-01,2.548224449157714844e+00,9.427158832550048828e-01,5.950258672237396240e-02,-1.016310930252075195e+00,0.000000000000000000e+00,8.321691155433654785e-01,8.534891605377197266e-01,9.995071887969970703e-01,7.002429366111755371e-01,2.490738630294799805e-01,5.853940248489379883e-01,6.022666692733764648e-01
0.000000000000000000e+00,2.365392446517944336e+00,-6.759884953498840332e-01,1.686640143394470215e+00,9.301255941390991211e-01,1.343797206878662109e+00,1.012626171112060547e+00,8.624647855758666992e-01,-3.857868909835815430e-01,2.173076152801513672e+00,1.043488144874572754e+00,9.296648502349853516e-01,-3.571248427033424377e-02,2.214872121810913086e+00,9.964755177497863770e-01,7.447563409805297852e-01,1.017289996147155762e+00,0.000000000000000000e+00,1.041295766830444336e+00,-7.599954605102539062e-01,-6.445197463035583496e-01,0.000000000000000000e+00,1.029065728187561035e+00,9.978781342506408691e-01,1.000615119934082031e+00,1.845977783203125000e+00,4.737987816333770752e-01,1.435066461563110352e+00,1.135704040527343750e+00
0.000000000000000000e+00,7.049510478973388672e-01,-7.743593454360961914e-01,-1.665382504463195801e+00,7.896165847778320312e-01,-8.039081096649169922e-01,5.868358016014099121e-01,7.624515891075134277e-01,2.374335229396820068e-01,2.173076152801513672e+00,6.127722859382629395e-01,1.478490948677062988e+00,1.272124290466308594e+00,0.000000000000000000e+00,8.384162783622741699e-01,1.646812796592712402e+00,-1.069729566574096680e+00,0.000000000000000000e+00,9.385780096054077148e-01,-8.566030263900756836e-01,6.413168907165527344e-01,3.101961374282836914e+00,9.562024474143981934e-01,9.794127941131591797e-01,9.810299277305603027e-01,7.133883833885192871e-01,8.526399731636047363e-01,9.428058266639709473e-01,1.237944841384887695e+00
1.000000000000000000e+00,8.656330108642578125e-01,1.694164127111434937e-01,1.296017765998840332e+00,5.307552218437194824e-01,4.385136365890502930e-01,9.459361433982849121e-01,-1.127897262573242188e+00,5.268174409866333008e-01,2.173076152801513672e+00,1.247577667236328125e+00,4.352356791496276855e-01,-1.426673531532287598e+00,0.000000000000000000e+00,8.696768879890441895e-01,2.614142596721649170e-01,-6.048613190650939941e-01,0.000000000000000000e+00,7.126961350440979004e-01,-5.351331830024719238e-01,-1.039617180824279785e+00,1.550980687141418457e+00,1.085465312004089355e+00,7.131238579750061035e-01,9.791545271873474121e-01,1.328837156295776367e+00,8.851441740989685059e-01,1.060953617095947266e+00,9.788350462913513184e-01
1.000000000000000000e+00,1.210056185722351074e+00,8.468112349510192871e-02,-3.142924308776855469e-01,5.498555302619934082e-01,-9.193881750106811523e-01,8.492904901504516602e-01,7.515590786933898926e-01,1.166566610336303711e+00,0.000000000000000000e+00,8.563955426216125488e-01,-5.205960273742675781e-01,-9.251072406768798828e-01,1.107436060905456543e+00,1.119585990905761719e+00,3.924900591373443604e-01,5.346704125404357910e-01,0.000000000000000000e+00,7.562659978866577148e-01,-1.521196007728576660e+00,1.510864019393920898e+00,0.000000000000000000e+00,9.899442195892333984e-01,8.375282287597656250e-01,9.882236123085021973e-01,7.977418303489685059e-01,6.912098526954650879e-01,8.715459704399108887e-01,8.049611449241638184e-01
